n_empty,score,top_n,inchikey,smiles,adduct,instrument_type,identifier
10186,0.987874377501772,8,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170879
10186,0.9876532238786578,4,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170881
10186,0.9419544646252438,9,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170883
10186,0.9878114530256666,6,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170885
10186,0.9879252822899612,6,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170887
10186,0.9885675076635538,4,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170889
10186,1.0,1,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170891
10186,1.0,1,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170893
10186,0.9997307118405152,2,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170895
10186,0.9982456251128472,2,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170896
10186,0.9496166747526162,6,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170898
10186,0.9491217986601724,6,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170899
10186,0.9419621906024788,6,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170901
10186,0.9289141324036914,6,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170903
10186,0.92866993111661,6,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0170904
10186,0.6769865908926747,14,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0171027
10186,0.6139748216665933,11,MGJLSBDCWOSMHL,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC4C(C(C(C(O4)CO)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0171029
10186,1.0,1,AZEGJHGXTSUPPG,CC(C)C(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,[M+H]+,QTOF,MassSpecGymID0171035
10186,0.970190909427817,6,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0171036
10186,0.987653223878658,7,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171090
10186,0.9932557218535408,3,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171092
10186,0.993191018422277,3,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171094
10186,0.987653223878658,7,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171096
10186,0.987653223878658,4,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171101
10186,0.970243059992606,6,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171103
10186,0.9527790287780294,5,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171105
10186,0.9532770787182852,6,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171107
10186,0.9577315378958792,5,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171109
10186,0.9572200154529906,6,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171113
10186,0.960094195920302,5,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+Na]+,Orbitrap,MassSpecGymID0171115
10186,0.6744637109477125,12,DFPMSGMNTNDNHN,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0171229
10186,0.98616746442977,4,SGTCGCCQZOUMJJ,COC1=C(C=C2C(=C1)C=CC(=O)O2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,[M+H]+,QTOF,MassSpecGymID0171269
10186,0.9915374382720268,6,LLPWNQMSUYAGQI,CC(=CCC[C@](C)([C@H]1CC[C@@]2(C1[C@@H](C[C@H]3[C@]2(C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)OC5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H](CO6)O)O)O)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)C,[M+H]+,QTOF,MassSpecGymID0171278
10186,0.964625904700741,17,KVHFYBWKXJPMMM,CC1C[C@@H](C2[C@]1(C3C[C@H](C4[C@@](C3C[C@@H]2O)(CCC(C4(C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)[C@](C)(CCC=C(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,[M+H]+,QTOF,MassSpecGymID0171279
10186,0.9646259046227532,14,KVHFYBWKXJPMMM,CC1C[C@@H](C2[C@]1(C3C[C@H](C4[C@@](C3C[C@@H]2O)(CCC(C4(C)C)O)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)[C@](C)(CCC=C(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O,[M+H]+,QTOF,MassSpecGymID0171280
10186,0.7482507811681984,7,RWXIFXNRCLMQCD,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O)C,[M+H]+,Orbitrap,MassSpecGymID0171282
10186,0.6267949172427112,14,RWXIFXNRCLMQCD,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O)C,[M+H]+,Orbitrap,MassSpecGymID0171283
10186,0.9005682478407752,4,RWXIFXNRCLMQCD,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)O)C)O)C,[M+H]+,Orbitrap,MassSpecGymID0171284
10186,1.0,5,SWIROVJVGRGSPO,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C,[M+H]+,QTOF,MassSpecGymID0171286
10186,1.0,5,SWIROVJVGRGSPO,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)O)C)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C,[M+H]+,QTOF,MassSpecGymID0171287
10186,0.0,21,FDHNLHLOJLLXDH,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C(C(=C3)OC)C(=O)C=CC4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0171297
10186,0.5344931213505172,4,FDHNLHLOJLLXDH,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C(C(=C3)OC)C(=O)C=CC4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0171298
10186,0.0,22,FDHNLHLOJLLXDH,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C(C(=C3)OC)C(=O)C=CC4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,[M+H]+,QTOF,MassSpecGymID0171299
10186,1.0,1,FDHNLHLOJLLXDH,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C(=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0171301
10186,0.9955745877045696,2,FDHNLHLOJLLXDH,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C(C(=C3)OC)C(=O)/C=C/C4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O,[M+H]+,Orbitrap,MassSpecGymID0171302
10186,0.2849567291277877,18,AFHJQYHRLPMKHU,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2C4C(C(C(C(O4)CO)O)O)O)C=C(C=C3O)CO,[M+H]+,QTOF,MassSpecGymID0171303
10186,0.2319329788908928,20,AFHJQYHRLPMKHU,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2C4C(C(C(C(O4)CO)O)O)O)C=C(C=C3O)CO,[M+H]+,QTOF,MassSpecGymID0171304
10186,0.8085458995501172,17,AFHJQYHRLPMKHU,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2C4C(C(C(C(O4)CO)O)O)O)C=C(C=C3O)CO,[M+H]+,QTOF,MassSpecGymID0171305
10186,0.7276902302379946,16,AFHJQYHRLPMKHU,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2C4C(C(C(C(O4)CO)O)O)O)C=C(C=C3O)CO,[M+H]+,Orbitrap,MassSpecGymID0171500
10186,0.7916232170297882,15,KMPWYEUPVWOPIM,C=CC1CN2CCC1CC2[C@H](C3=CC=NC4=CC=CC=C34)O,[M+H]+,Orbitrap,MassSpecGymID0171703
10186,0.7822129430922279,16,KMPWYEUPVWOPIM,C=CC1CN2CCC1CC2[C@H](C3=CC=NC4=CC=CC=C34)O,[M+H]+,Orbitrap,MassSpecGymID0171704
10186,0.7852647192604936,16,KMPWYEUPVWOPIM,C=CC1CN2CCC1CC2[C@H](C3=CC=NC4=CC=CC=C34)O,[M+H]+,Orbitrap,MassSpecGymID0171705
10186,0.866775303640135,3,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,QTOF,MassSpecGymID0171713
10186,0.8864314841775902,3,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,QTOF,MassSpecGymID0171714
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,QTOF,MassSpecGymID0171715
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,QTOF,MassSpecGymID0171716
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,QTOF,MassSpecGymID0171717
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171718
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171719
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,,MassSpecGymID0171720
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171721
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171722
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171723
10186,1.0,1,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171782
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171783
10186,1.0,1,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171784
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171785
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171786
10186,1.0,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171787
10186,0.9908928601519456,3,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171788
10186,1.0,1,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,Orbitrap,MassSpecGymID0171789
10186,0.9484884012286068,2,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+Na]+,Orbitrap,MassSpecGymID0171790
10186,0.9933720538903428,3,LDCYZAJDBXYCGN,C1=CC2=C(C=C1O)C(=CN2)CC(C(=O)O)N,[M+H]+,QTOF,MassSpecGymID0171791
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,QTOF,MassSpecGymID0171792
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,QTOF,MassSpecGymID0171793
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,QTOF,MassSpecGymID0171794
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,QTOF,MassSpecGymID0171795
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,Orbitrap,MassSpecGymID0171796
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,Orbitrap,MassSpecGymID0171797
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,Orbitrap,MassSpecGymID0171798
10186,1.0,1,IYODIJVWGPRBGQ,C1=CC=C2C(=C1)C(=CN2)C3=NC=CS3,[M+H]+,Orbitrap,MassSpecGymID0171799
10186,0.777478488847839,2,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171800
10186,0.7503796677665977,5,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171801
10186,0.991564004449713,3,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171802
10186,0.9963624279703902,2,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171803
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171804
10186,1.0,2,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171805
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171806
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171807
10186,0.8562090199511779,3,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171808
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171809
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171810
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,QTOF,MassSpecGymID0171814
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171815
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171816
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171817
10186,1.0,2,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171818
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171825
10186,0.9414358310757308,3,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171839
10186,0.9452017514363028,3,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171840
10186,0.9286926210146436,3,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171844
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171867
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171868
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171869
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171871
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171872
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171873
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171874
10186,1.0,1,COCNDHOPIHDTHK,COC1=CC2=C(C=C1)NC=C2CC(=O)O,[M+H]+,Orbitrap,MassSpecGymID0171875
10186,1.0,3,VUIMBZIZZFSQEE,CC(=O)C1=CNC2=CC=CC=C21,[M+H]+,QTOF,MassSpecGymID0171887
10186,1.0,1,DFEHQWFIOMAGBM,C=CCCCCCCCCCCCC(CC(CO)O)O,[M+H]+,,MassSpecGymID0171934
10186,0.9431808687899852,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171936
10186,0.9556834145788606,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171937
10186,0.9022165850044868,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171938
10186,0.9121032474011134,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171939
10186,0.906937222058889,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171940
10186,0.9110147811654538,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171941
10186,0.9045892042909728,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171942
10186,1.0,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171943
10186,1.0,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171944
10186,0.9856651181944508,2,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171945
10186,1.0,1,ZFRKQXVRDFCRJG,CC1=CNC2=CC=CC=C12,[M+H]+,Orbitrap,MassSpecGymID0171947
10186,1.0,1,RXWNCPJZOCPEPQ,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,[M+H]+,,MassSpecGymID0171949
10186,1.0,1,RXWNCPJZOCPEPQ,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,[M+H]+,Orbitrap,MassSpecGymID0171950
10186,1.0,1,RXWNCPJZOCPEPQ,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,[M+H]+,Orbitrap,MassSpecGymID0171951
10186,1.0,1,RXWNCPJZOCPEPQ,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,[M+H]+,Orbitrap,MassSpecGymID0171952
10186,1.0,1,RXWNCPJZOCPEPQ,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,[M+H]+,Orbitrap,MassSpecGymID0171953
10186,1.0,1,RXWNCPJZOCPEPQ,CN(C)C1=NC=NC2=C1N=CN2C3C(C(C(O3)CO)NC(=O)C(CC4=CC=C(C=C4)OC)N)O,[M+H]+,Orbitrap,MassSpecGymID0171954
10186,1.0,1,RXWNCPJZOCPEPQ,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@H](CC4=CC=C(C=C4)OC)N)O,[M+H]+,QTOF,MassSpecGymID0171956
10186,0.9175497773109578,19,NDTYTMIUWGWIMO,CC(=C)C1CCC(=CC1)CO,[M+H]+,,MassSpecGymID0171957
10186,0.4972651183614537,6,SOARVSUSWULNDI,CC(C(=O)O)OC(C(C=O)NC(=O)C)C(C(CO)O)O,[M+H]+,,MassSpecGymID0171958
